corporate	186	"英[ˈkɔːpərət]
美[ˈkɔːrpərət]
公司的;组成公司的;法人的;社团的;全体的;共同的"
streets	186	"英[striːts]
美[strits]
大街;街道;street的复数"
broken	186	"英[ˈbrəʊkən]
美[ˈbroʊkən]
破损的;伤残的;残缺的;出了毛病的;中止了的;破坏了的;被违背的;未履行的;破，裂，碎;弄坏;损坏;坏掉;弄破;使流血;break的过去分词"
traditionally	186	"英[trəˈdɪʃnəli]
美[trəˈdɪʃənəli]
传统上;传说上"
endless	186	"英[ˈendləs]
美[ˈendləs]
无止境的;无垠的;无穷无尽的;不计其数的;永久的;不断的;无休止的;两端连接的;环状的"
creation	186	"英[kriˈeɪʃn]
美[kriˈeɪʃn]
创造;创建;作品;创作;创造天地"
lees	186	"英[liːz]
美[liz]
背风处;避风处;沉淀物，残渣;lee的复数"
mistake	186	"英[mɪˈsteɪk]
美[mɪˈsteɪk]
错误，失误;错误，口误，笔误;误会;误解;看错"
remaining	186	"英[rɪˈmeɪnɪŋ]
美[rɪˈmeɪnɪŋ]
仍需做的;还需处理的;仍然是;保持不变;剩余;遗留;继续存在;仍需去做;remain的现在分词"
license	186	"英[ˈlaɪsns]
美[ˈlaɪsns]
批准;许可;执照，许可证;特许"
launched	186	"英[lɔːntʃt]
美[lɔːntʃt]
开始从事，发起，发动;上市，发行;使下水;launch的过去分词和过去式"
solved	186	"英[sɒlvd]
美[sɑːlvd]
解决;处理;解答;破解;solve的过去分词和过去式"
shops	186	"英[ʃɒps]
美[ʃɑːps]
商店;店铺;工厂;工场;作坊;车间;购物;采买;去商店买;在商店购物;逛商店;告发;shop的第三人称单数和复数"
painful	186	"英[ˈpeɪnfl]
美[ˈpeɪnfl]
令人疼痛的;令人痛苦的;不愉快的;困难的;艰难的"
stable	186	"英[ˈsteɪbl]
美[ˈsteɪbl]
稳定的;稳固的;牢固的;稳重的;沉稳的;持重的;马厩;养马场;马房;统称某人拥有赛马;使入厩;把拴在马厩"
opinions	186	"英[əˈpɪnjənz]
美[əˈpɪnjənz]
意见;想法;看法;观点，信仰;专家意见;opinion的复数"
cope	186	"英[kəʊp]
美[koʊp]
对付，处理;斗篷式祭衣，大圆衣"
demonstrated	186	"英[ˈdemənstreɪtɪd]
美[ˈdemənstreɪtɪd]
证明;证实;论证;说明;表达;表露;表现;显露;示范;演示;demonstrate的过去分词和过去式"
post	186	"英[pəʊst]
美[poʊst]
邮政;邮递;邮寄;邮寄的信函;邮件;收集邮件的时间;邮班;寄;把投入邮筒;投递;把…放入"
carried	186	"英[ˈkærid]
美[ˈkærid]
拿;提;搬;扛;背;抱;运送;携带;佩戴;输送，传输，传送;carry的过去分词和过去式"
